grouping,alphabet,serial,subSerial,gridPosition,displayId,partOfSpeech,color,folderDisplayId,folderName,text,imageId,image,imageName
2000,E,1000,1,,E-1000-1,Noun,#ffae37,4.1,General,game,U+1F3B2,🎲,
2000,E,1000,2,,E-1000-2,Noun,#ffae37,4.1,General,games,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssdz.svg
2000,E,749,1,,E-749-1,Noun,#ffae37,8.1,Home,garage,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Garage-9b1f4a8687.svg,#N/A,Garage.svg
2000,E,749,2,,E-749-2,Noun,#ffae37,8.1,Home,garages,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsdoqw.svg
2000,E,1009,3,,E-1009-3,Noun,#ffae37,10,Household,garbage can,U+1F5D1,🗑,
2000,E,695,1,,E-695-1,Noun,#ffae37,7.4,General,garbage man,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Delivery%20Man-b456817330.svg,#N/A,DeliveryMan.svg
2000,E,695,5,,E-695-5,Noun,#ffae37,7.4,General,garbage man's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,shhhhhh.svg
2000,E,695,2,,E-695-2,Noun,#ffae37,7.4,General,garbage men,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssdpw.svg
2000,E,761,1,,E-761-1,Noun,#ffae37,8.1,Home,garden,U+1F3E1,🏡,
2000,E,761,2,,E-761-2,Noun,#ffae37,8.1,Home,gardens,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsspqw.svg
2000,E,716,1,,E-716-1,Noun,#ffae37,7.5,Characters,ghost,U+1F47B,👻,
2000,E,716,5,,E-716-5,Noun,#ffae37,7.5,Characters,ghost's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,slll.svg
2000,E,716,2,,E-716-2,Noun,#ffae37,7.5,Characters,ghosts,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssdopw.svg
2000,E,724,1,,E-724-1,Noun,#ffae37,7.5,Characters,giant,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/clothes%20extra%20large.svg,#N/A,giant.svg
2000,E,724,5,,E-724-5,Noun,#ffae37,7.5,Characters,giant's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,smmmmm.svg
2000,E,724,2,,E-724-2,Noun,#ffae37,7.5,Characters,giants,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssqw.svg
2000,E,789,3,,E-789-3,Noun,#ffae37,5.6,Wild,giffrafe's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,suu.svg
2000,E,789,1,,E-789-1,Noun,#ffae37,5.6,Wild,giraffe,U+1F992,🦒,
2000,E,789,2,,E-789-2,Noun,#ffae37,5.6,Wild,giraffes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssszw.svg
2000,E,864,1,,E-864-1,Noun,#ffae37,2.6,Things,glass,U+1F95B,🥛,
2000,E,828,1,,E-828-1,Noun,#ffae37,9.1,General,glasses,https://drive.google.com/file/d/1__EZMGAjZDO-gliXCgWatFRCOoKfmoWZ/view?usp=sharing,#N/A,getsssspzw.svg
2000,E,864,2,,E-864-2,Noun,#ffae37,2.6,Things,glasses,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssdopzw.svg
2000,E,838,1,,E-838-1,Noun,#ffae37,9.3,Supplies,glitter,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/glitter.svg,#N/A,glitter.svg
2000,E,718,2,,E-718-2,Noun,#ffae37,7.5,Characters,globlins,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaadpw.svg
2000,E,947,1,,E-947-1,Noun,#ffae37,9.6,Clothing,glove,U+1F9E4,🧤,glove.svg
2000,E,947,2,,E-947-2,Noun,#ffae37,9.6,Clothing,gloves,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssdopqzw.svg
2000,E,837,1,,E-837-1,Noun,#ffae37,9.3,Supplies,glue,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/glue.svg,#N/A,glue.svg
2000,E,1112,6,,E-1112-6,Noun,#ffae37,4.2,Sports,goal,U+1F945,🥅,
2000,E,1112,7,,E-1112-7,Noun,#ffae37,4.2,Sports,goals,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssqz.svg
2000,E,768,1,,E-768-1,Noun,#ffae37,5.5,Farm,goat,U+1F410,🐐,
2000,E,768,3,,E-768-3,Noun,#ffae37,5.5,Farm,goat's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,,spppp.svg
2000,E,768,2,,E-768-2,Noun,#ffae37,5.5,Farm,goats,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssdpqw.svg
2000,E,718,1,,E-718-1,Noun,#ffae37,7.5,Characters,goblin,U+1F47A,👺,
2000,E,718,5,,E-718-5,Noun,#ffae37,7.5,Characters,goblin's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,slllll.svg
2000,E,791,1,,E-791-1,Noun,#ffae37,5.6,Wild,gorilla,U+1F98D,🦍,
2000,E,791,3,,E-791-3,Noun,#ffae37,5.6,Wild,gorilla's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,suuuu.svg
2000,E,791,2,,E-791-2,Noun,#ffae37,5.6,Wild,gorillas,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssszw.svg
2000,E,583,1,,E-583-1,Noun,#ffae37,1.1,Fruit,grapefruit,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Grapefruit_18_g.svg,#N/A,Grapefruits.svg
2000,E,1090,1,,E-1090-1,Noun,#ffae37,8.4,Nature,grass,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/grass.svg,#N/A,grass.svg
2000,E,820,1,,E-820-1,Noun,#ffae37,5.3,Bugs,grasshopper,U+1F997,🦗,
2000,E,820,3,,E-820-3,Noun,#ffae37,5.3,Bugs,grasshopper's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,szzz.svg
2000,E,820,2,,E-820-2,Noun,#ffae37,5.3,Bugs,grasshoppers,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssdozw.svg
2000,E,1090,3,,E-1090-3,adjective,#1983e5,8.4,Nature,grassy,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/grass.svg,#N/A,grasss.svg
2000,E,533,3,,E-533-3,verb,#20d35e,18.2,E-H,grew,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Plant_51_g.svg,#N/A,Plantss.svg
2000,E,1096,1,,E-1096-1,Noun,#ffae37,8.4,Nature,ground,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ground.svg,#N/A,groundssssss.svg
2000,E,533,1,,E-533-1,verb,#20d35e,18.2,E-H,grow,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Plant_51_g.svg,#N/A,Plants.svg
2000,E,533,4,,E-533-4,verb,#20d35e,18.2,E-H,growing,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingaf.svg
2000,E,533,6,,E-533-6,verb,#20d35e,18.2,E-H,grown,U+1F33E,🌾,
2000,E,533,2,,E-533-2,verb,#20d35e,18.2,E-H,grows,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsoqz.svg
2000,E,621,1,,E-621-1,Noun,#ffae37,2.4,Condiments,guacamole,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f951.svg,#N/A,1f951.svg
2000,E,1156,1,,E-1156-1,Noun,#ffae37,8.2,School,gym,https://drive.google.com/file/d/1BpTw7wBSZ1RxgI8fp19N92vSKG8HbBLg/view?usp=sharing,,gym.svg
2000,E,1156,2,,E-1156-2,Noun,#ffae37,8.2,School,gyms,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,,getsssssoqz.svg
2000,E,1124,1,,E-1124-1,Noun,#000000,13.2,Lowercase,h,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/h%20-%20lower%20case.svg,#N/A,Hl.svg
2000,E,1124,2,,E-1124-2,Noun,#ffae37,13.1,Uppercase,H,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/H.svg,#N/A,H.svg
2000,E,1135,3,,E-1135-3,Noun,#ffae37,13.3,Sounds,h sound,https://drive.google.com/file/d/1pfB_0zoGnX4st7tQGEtrJ-shlB42pM9x/view?usp=sharing,#N/A,hsound.svg
2000,E,1008,1,,E-1008-1,Noun,#ffae37,10,Household,hair dryer,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Hair-Dryer_694_136273.svg,#N/A,HairDryers.svg
2000,E,896,1,,E-896-1,Noun,#ffae37,9.5,Care,haircut,U+1F487,💇,
2000,E,1157,1,,E-1157-1,Noun,#ffae37,8.2,School,hall,https://drive.google.com/file/d/1El6XN3pnX-g3l2xZDd0jJuBsc456eWAp/view?usp=sharing,,officee.svg
2000,E,1157,2,,E-1157-2,Noun,#ffae37,8.2,School,halls,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,,getssssssoqz.svg
2000,E,603,1,,E-603-1,Noun,#ffae37,1.4,Meat,ham ,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ham.svg,#N/A,ham.svg
2000,E,885,1,,E-885-1,Noun,#ffae37,9.5,Care,hand sanitizer,U+1F9F4,🧴,
2000,E,1013,1,,E-1013-1,Noun,#ffae37,10,Household,handle,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/handle%20bars.svg,#N/A,handlebars.svg
2000,E,1013,2,,E-1013-2,Noun,#ffae37,10,Household,handles,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,handlebarss.svg
2000,E,515,1,,E-515-1,verb,#20d35e,18.2,E-H,hang,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Hang%20Gliding-9abfbe4d8f.svg,#N/A,HangGliding.svg
2000,E,515,4,,E-515-4,verb,#20d35e,18.2,E-H,hanging,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingac.svg
2000,E,515,2,,E-515-2,verb,#20d35e,18.2,E-H,hangs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getspqz.svg
2000,E,943,1,,E-943-1,Noun,#ffae37,9.6,Clothing,hat,U+1F3A9,🎩,
2000,E,564,1,,E-564-1,adjective,#1983e5,3.1,General,hate,U+1F621,😡,
2000,E,564,4,,E-564-4,adjective,#1983e5,3.1,General,hateful,U+1F621,😡,
2000,E,943,2,,E-943-2,Noun,#ffae37,9.6,Clothing,hats,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssopqzw.svg
2000,E,1001,1,,E-1001-1,Noun,#ffae37,10,Household,headphone,U+1F3A7,🎧,
2000,E,1001,2,,E-1001-2,Noun,#ffae37,10,Household,headphones,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,
2000,E,1064,1,,E-1064-1,Noun,#ffae37,15.1,General,heart,U+1F498,💘,
2000,E,1072,1,,E-1072-1,Noun,#ffae37,11,Shapes,heart,U+1F498,💘,
2000,E,1064,2,,E-1064-2,Noun,#ffae37,15.1,General,hearts,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssdoz.svg
2000,E,1072,2,,E-1072-2,Noun,#ffae37,11,Shapes,hearts,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssspz.svg
2000,E,997,1,,E-997-1,Noun,#ffae37,10,Household,heater,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2668.svg,#N/A,2668.svg
2000,E,997,2,,E-997-2,Noun,#ffae37,10,Household,heaters,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,tvu.svg
2000,E,953,1,,E-953-1,Noun,#ffae37,9.6,Clothing,helmet,U+26D1,⛑,Helmets.svg
2000,E,953,2,,E-953-2,Noun,#ffae37,9.6,Clothing,helmets,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaadopqzw.svg
2000,E,772,1,,E-772-1,Noun,#ffae37,5.5,Farm,hen,U+1F414,🐔,
2000,E,772,3,,E-772-3,Noun,#ffae37,5.5,Farm,hen's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sqqqqqq.svg
2000,E,772,2,,E-772-2,Noun,#ffae37,5.5,Farm,hens,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssopqw.svg
2000,E,700,1,,E-700-1,Noun,#ffae37,7.5,Characters,hero,U+1F9B8,🦸,
2000,E,700,5,,E-700-5,Noun,#ffae37,7.5,Characters,hero's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,siiiii.svg
2000,E,700,2,,E-700-2,Noun,#ffae37,7.5,Characters,heroes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaadpw.svg
2000,E,1088,1,,E-1088-1,Noun,#ffae37,8.4,Nature,hill,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f304.svg,#N/A,f304.svg
2000,E,1088,2,,E-1088-2,Noun,#ffae37,8.4,Nature,hills,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaadpz.svg
2000,E,1088,3,,E-1088-3,adjective,#1983e5,8.4,Nature,hilly,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f304.svg,#N/A,hilly.svg
2000,E,794,1,,E-794-1,Noun,#ffae37,5.6,Wild,hippo,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/hippo_596_g.svg,#N/A,hippos.svg
2000,E,794,3,,E-794-3,Noun,#ffae37,5.6,Wild,hippo's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sv.svg
2000,E,794,2,,E-794-2,Noun,#ffae37,5.6,Wild,hippos,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaazw.svg
2000,E,1112,1,,E-1112-1,Noun,#ffae37,4.2,Sports,hockey,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3d2.svg,#N/A,gcse.svg
2000,E,839,1,,E-839-1,Noun,#ffae37,9.3,Supplies,hole punch,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/hole-punch_623_g.svg,#N/A,holepunchs.svg
2000,E,839,2,,E-839-2,Noun,#ffae37,9.3,Supplies,hole punches,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssdpzw.svg
2000,E,532,1,,E-532-1,verb,#20d35e,18.2,E-H,hop,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/celebrate%202%20,%20to.svg",#N/A,hop.svg
2000,E,532,3,,E-532-3,verb,#20d35e,18.2,E-H,hopped,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edadd.svg
2000,E,532,4,,E-532-4,verb,#20d35e,18.2,E-H,hopping,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingaeeeeee.svg
2000,E,532,2,,E-532-2,verb,#20d35e,18.2,E-H,hops,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaadpqz.svg
2000,E,1148,1,,E-1148-1,Noun,#ffae37,9.7,Musical,horn,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Horn-ea9a0979c4.svg,#N/A,Horns.svg
2000,E,1148,2,,E-1148-2,Noun,#ffae37,9.7,Musical,horns,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssdqz.svg
2000,E,1017,1,,E-1017-1,Noun,#ffae37,10,Household,hose,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/hose.svg,#N/A,hose.svg
2000,E,1017,2,,E-1017-2,Noun,#ffae37,10,Household,hoses,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,hoses.svg
2000,E,737,1,,E-737-1,Noun,#ffae37,8.3,Community,hospital,U+1F3E5,🏥,
2000,E,737,2,,E-737-2,Noun,#ffae37,8.3,Community,hospitals,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssdqw.svg
2000,E,677,2,,E-677-2,Noun,#000000,12.1,Words,hundred,https://drive.google.com/file/d/1CnZ52zb64FP6baXCSAp0x8ZXZbgBK_Uo/view?usp=sharing,#N/A,hundred.svg
2000,E,515,3,,E-515-3,verb,#20d35e,18.2,E-H,hung,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edzzzz.svg
2000,E,1103,1,,E-1103-1,Noun,#ffae37,3.3,Weather,hurricane,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f300.svg,#N/A,okay.svg
2000,E,1103,2,,E-1103-2,Noun,#ffae37,3.3,Weather,hurricanes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssdopz.svg
2000,E,561,1,,E-561-1,adjective,#1983e5,3.2,Feelings,hurt,U+1F915,🤕,
2000,E,561,4,,E-561-4,adjective,#1983e5,3.2,Feelings,hurtful,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/headache.svg,#N/A,headache.svg
2000,E,1125,1,,E-1125-1,Noun,#000000,13.2,Lowercase,i,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/i%20-%20lower%20case.svg,#N/A,Ime.svg
2000,E,1125,2,,E-1125-2,Noun,#ffae37,13.1,Uppercase,I,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/I.svg,#N/A,Il.svg
2000,E,1134,3,,E-1134-3,Noun,#ffae37,13.3,Sounds,i sound,https://drive.google.com/file/d/1pfB_0zoGnX4st7tQGEtrJ-shlB42pM9x/view?usp=sharing,#N/A,ilsound.svg
2000,E,992,1,,E-992-1,Noun,#ffae37,10,Household,iPad,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Tablet_428_g.svg,#N/A,Tablet_428_g.svg
2000,E,992,3,,E-992-3,Noun,#ffae37,10,Household,iPads,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,bedqqqpo.svg
2000,E,523,1,,E-523-1,verb,#20d35e,18.3,I-L,itch,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/itch.svg,#N/A,itch.svg
2000,E,523,3,,E-523-3,verb,#20d35e,18.3,I-L,itched,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edabbbbbb.svg
2000,E,523,2,,E-523-2,verb,#20d35e,18.3,I-L,itches,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaapqz.svg
2000,E,523,4,,E-523-4,verb,#20d35e,18.3,I-L,itching,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingaddd.svg
2000,E,523,6,,E-523-6,verb,#20d35e,18.3,I-L,itchy,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/itch.svg,#N/A,itchs.svg
2000,E,1126,1,,E-1126-1,Noun,#000000,13.2,Lowercase,j,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/j%20-%20lower%20case.svg,#N/A,Jl.svg
2000,E,1126,2,,E-1126-2,Noun,#ffae37,13.1,Uppercase,J,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/J.svg,#N/A,J.svg
2000,E,1133,3,,E-1133-3,Noun,#ffae37,13.3,Sounds,j sound,https://drive.google.com/file/d/1pfB_0zoGnX4st7tQGEtrJ-shlB42pM9x/view?usp=sharing,#N/A,jsound.svg
2000,E,935,1,,E-935-1,Noun,#ffae37,9.6,Clothing,jacket,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Jacket_215_g.svg,#N/A,Jacket.svg
2000,E,935,2,,E-935-2,Noun,#ffae37,9.6,Clothing,jackets,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssdpqzw.svg
2000,E,912,1,,E-912-1,Noun,#ffae37,9.1,General,jar,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/jar.svg,#N/A,jar.svg
2000,E,912,2,,E-912-2,Noun,#ffae37,9.1,General,jars,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssdoqzw.svg
2000,E,933,2,,E-933-2,Noun,#ffae37,9.6,Clothing,jeans,U+1F456,👖,
2000,E,811,3,,E-811-3,Noun,#ffae37,5.2,Water,jelly fish's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sxxxxxx.svg
2000,E,811,1,,E-811-1,Noun,#ffae37,5.2,Water,jellyfish,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/jelly-fish_458_g.svg,#N/A,jellyfish.svg
2000,E,959,2,,E-959-2,Noun,#ffae37,9.6,Clothing,jewel,https://drive.google.com/file/d/1TBzl17iS4B8OreXisLmuL60YYcBiZJSg/view?usp=sharing,#N/A,jewel.svg
2000,E,959,1,,E-959-1,Noun,#ffae37,9.6,Clothing,jewelry,https://drive.google.com/file/d/1K0Gp9vv2Ju6EbYshtWgXNKd9BTS5hKdQ/view?usp=sharing,#N/A,jewelery.svg
2000,E,959,3,,E-959-3,Noun,#ffae37,9.6,Clothing,jewels,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,bedsss.svg
2000,E,568,1,,E-568-1,adverb,#8c612d,3.1,General,just,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/point.jpg,#N/A,points.jpg
2000,E,1127,1,,E-1127-1,Noun,#000000,13.2,Lowercase,k,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/k%20-%20lower%20case.svg,#N/A,Kl.svg
2000,E,1127,2,,E-1127-2,Noun,#ffae37,13.1,Uppercase,K,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/K.svg,#N/A,K.svg
2000,E,1132,3,,E-1132-3,Noun,#ffae37,13.3,Sounds,k sound,https://drive.google.com/file/d/1pfB_0zoGnX4st7tQGEtrJ-shlB42pM9x/view?usp=sharing,#N/A,ksound.svg
2000,E,907,1,,E-907-1,Noun,#ffae37,9.1,General,key,U+1F511,🔑,
2000,E,855,1,,E-855-1,Noun,#ffae37,9.1,General,keyboard,U+2328,⌨,
2000,E,855,2,,E-855-2,Noun,#ffae37,9.1,General,keyboards,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssopzw.svg
2000,E,907,2,,E-907-2,Noun,#ffae37,9.1,General,keys,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssoqzw.svg
2000,E,768,4,,E-768-4,Noun,#ffae37,5.5,Farm,kid,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Child_447_g.svg,#N/A,Child.svg
2000,E,768,6,,E-768-6,Noun,#ffae37,5.5,Farm,kid's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sppppp.svg
2000,E,768,5,,E-768-5,Noun,#ffae37,5.5,Farm,kids,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssdpqw.svg
2000,E,703,1,,E-703-1,Noun,#ffae37,7.5,Characters,king,U+1F451,👑,
2000,E,703,5,,E-703-5,Noun,#ffae37,7.5,Characters,king's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sjj.svg
2000,E,703,2,,E-703-2,Noun,#ffae37,7.5,Characters,kings,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssopw.svg
2000,E,579,1,,E-579-1,Noun,#ffae37,1.1,Fruit,kiwi,U+1F95D,🥝,
2000,E,868,1,,E-868-1,Noun,#ffae37,2.6,Things,knife,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Knife-6893c02582.svg,#N/A,Knife.svg
2000,E,708,1,,E-708-1,Noun,#ffae37,7.5,Characters,knight,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Knight-e4be876a2d.svg,#N/A,Knight.svg
2000,E,708,3,,E-708-3,Noun,#ffae37,7.5,Characters,knight's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,,sk.svg
2000,E,708,2,,E-708-2,Noun,#ffae37,7.5,Characters,knights,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaopw.svg
2000,E,868,2,,E-868-2,Noun,#ffae37,2.6,Things,knives,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsqzw.svg
