unique_key,image_id,emoji,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,emoji_name
A-44-1,https://drive.google.com/file/d/1kVYaWutCSMaihrXqxCbaaDEgNddth6Sr/view?usp=sharing,#N/A,good,,,,,
A-45-1,https://drive.google.com/file/d/1ueIyR7kJ2iGb1NzxSmLoJG9thTlUZ57y/view?usp=sharing,#N/A,bad,,,,,
A-46-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/same.svg,#N/A,same,,,,,
A-490-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/art.svg,#N/A,art,,,,,
A-492-1,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/exercise%20,%20to.svg",#N/A,exercise,,,,,
A-498-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/trampoline.svg,#N/A,trampoline,exercise,,,,
A-53-1,https://drive.google.com/file/d/1zUXkyWb2oJUp4Y_IceVyrPi_nb_STWMM/view?usp=sharing,#N/A,he,,,,,
A-54-1,https://drive.google.com/file/d/1TziZWcLQIBH0C0JpWdbm0ZOMi_-PqfEC/view?usp=sharing,#N/A,she,,,,,
A-9-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/more.svg,#N/A,more,,,,,
B-100-1,to,#N/A,to,,,,,
B-85-1,https://drive.google.com/file/d/1oJEr5lH7ObtRaaA0a7T5eE4v6vRZpTv9/view?usp=sharing,#N/A,hot,,,,,
B-86-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Favorite_887_g.svg,#N/A,favorite,,,,,
B-88-1,https://drive.google.com/file/d/11h-u-kKtsI_FVlWaSRcoxAR2w1w6AN_n/view?usp=sharing,#N/A,almost,,,,,
C-106-1,https://drive.google.com/file/d/1dEy7Zt4RVe2ljEPyPGaJo9WvgRQ60yHR/view?usp=sharing,#N/A,we,,,,,
C-108-1,https://drive.google.com/file/d/1TAvB1ucHmivcq1zoxzYqZXfzdcvGMQwU/view?usp=sharing,#N/A,this,,,,,
C-186-1,https://drive.google.com/file/d/1uHPbyu0dNNmfF-K9qZjjEmhvccSgTPZ0/view?usp=sharing,#N/A,of,,,,,
C-187-1,https://drive.google.com/file/d/1CBYiC2uRYM1FXFkwCrzrDODOaAR9tPM4/view?usp=sharing,#N/A,with,,,,,
C-188-1,https://drive.google.com/file/d/1chWaHOVkgYaNTmIr6xu2vHQQ57trKPwg/view?usp=sharing,#N/A,by,,,,,
C-190-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/over.svg,#N/A,over,,,,,
C-191-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/under%201.svg,#N/A,under,,,,,
C-192-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/through.svg,#N/A,through,,,,,
C-193-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/between_735_g.svg,#N/A,between,,,,,
C-194-1,https://drive.google.com/file/d/1OfFCuc46QHLDBMq1DMj6lCOyU2dhVPBG/view?usp=sharing,#N/A,back,,,,,
C-195-1,https://drive.google.com/file/d/1UuCgMUJAqZnt2bnaJZpTAXSitYBG_tGx/view?usp=sharing,#N/A,front,,,,,
C-196-1,https://drive.google.com/file/d/1X1y2Rvj0fGeUaTU0KhNacVqUuTz7458a/view?usp=sharing,#N/A,middle,,,,,
C-199-1,https://drive.google.com/file/d/1Grl0amhd2GinLKc4utojNyF3KaKivDMx/view?usp=sharing,#N/A,from,,,,,
C-200-1,https://drive.google.com/file/d/1u47OWUP1MJi0dXkXJTiRUrQAi0gEb3lG/view?usp=sharing,#N/A,at,,,,,
C-204-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/about_540_492275.svg,#N/A,about,,,,,
C-205-1,https://drive.google.com/file/d/1qKErq7YOGzYH5zjcSnykvCgjopl-uQSJ/view?usp=sharing,#N/A,one,,,,,
C-206-1,https://drive.google.com/file/d/1z4TzkA2lZqVlaInyxG__Pqj8aFH4Ov0t/view?usp=sharing,#N/A,both,,,,,
C-207-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/enough.svg,#N/A,enough,,,,,
C-214-1,https://drive.google.com/file/d/17ba08gEvwPE_7aHHscKzwBSThRBIffMG/view?usp=sharing,#N/A,too,,,,,
C-215-1,https://drive.google.com/file/d/13dAXemobGdi8TnMpdHF-BVhxHds-4gnJ/view?usp=sharing,#N/A,so ,,,,,
C-217-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2716.svg,#N/A,never,,,,,
C-218-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/quarter-hour_537_g.svg,#N/A,sometime,,,,,
C-219-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f44d-1f3fd.svg,#N/A,nice,,,,,
C-224-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Witch_967_g.svg,#N/A,ugly,,,,,
C-227-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/dirty.svg,#N/A,dirty,,,,,
C-228-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/clean%20hands.svg,#N/A,clean,,,,,
C-229-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f55b.svg,#N/A,always,,,,,
C-230-1,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/around.png,#N/A,around,,,,,
C-231-1,https://drive.google.com/file/d/1J74ZabFNkanM_BH9QBoaar6A5Qj6y8MM/view?usp=sharing,#N/A,close,,,,,
C-232-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/far_467_g.svg,#N/A,far,,,,,
C-233-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/dry.svg,#N/A,dry,,,,,
C-234-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/wet.svg,#N/A,wet,,,,,
C-236-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Young-couple_1_597679.svg,#N/A,young,,,,,
C-237-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/many.jpg,#N/A,lot,,,,,
C-239-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/short.svg,#N/A,short,,,,,
C-241-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/hard.svg,#N/A,hard,,,,,
C-242-1,https://drive.google.com/file/d/19GfhynczwLsy9XM7SWJ5YOPktjL3tJG0/view?usp=sharing,#N/A,easy,,,,,
C-243-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tall.svg,#N/A,tall,,,,,
C-245-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/low-battery_621_g.svg,#N/A,low,,,,,
C-252-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Young-couple_1_597679.svg,#N/A,together,,,,,
C-254-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/wrong_208_g.svg,#N/A,wrong,,,,,
C-255-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/awake.svg,#N/A,awake,,,,,
C-257-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/smell_720_g.svg,#N/A,stinky,,,,,
C-258-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2705.svg,#N/A,real,,,,,
C-268-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/pink.svg,#N/A,pink,,,,,
C-269-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/gray.svg,#N/A,grey,,,,,
C-270-1,https://drive.google.com/file/d/19ZEts-3Z3X9LrYt6dm-5lzV4sHyYTjGA/view?usp=sharing,#N/A,dark,,,,,
C-273-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Caution-34cf3c31a1.svg,#N/A,careful,,,,,
C-282-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/square.svg,#N/A,thing,,,,,
C-289-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f4a1.svg,#N/A,idea,,,,,
C-290-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/problem.jpg,#N/A,problem,,,,,
D-314-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/delicious%20food.svg,#N/A,yummy,,,,,
D-315-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/yucky.svg,#N/A,yucky,,,,,
D-316-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/scribble_327_g.svg,#N/A,messy,,,,,
D-317-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/handsome-avatar_807_g.svg,#N/A,handsome,,,,,
D-321-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/less-than_977_g.svg,#N/A,less,,,,,
D-424-1,https://drive.google.com/file/d/14jcQmadqzcoibj--LZ_7X43iaozlXPgs/view?usp=sharing,#N/A,baby,,,,,
D-429-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f469-1f3fd-200d-2695-fe0f.svg,#N/A,doctor,,,,,
D-430-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Friends-01b697c5bf.svg,#N/A,neighbor,,,,,
D-479-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/head.svg,#N/A,head,,,,,
D-481-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/arm.svg,#N/A,arm,,,,,
D-482-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/finger.svg,#N/A,finger,,,,,
D-485-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/toe%20nail.svg,#N/A,toe,,,,,
D-486-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/stomach%201.svg,#N/A,stomach,,,,,
D-487-1,https://drive.google.com/file/d/1gY1K2_eAqAZF-Cow5NuPXnEot8N66_zH/view?usp=sharing,#N/A,back,,,,,
D-488-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Hair%20(F).png,#N/A,hair,,,,,
D-494-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/sand%20pit.svg,#N/A,sandbox,,,,,
D-495-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/water%20table.svg,#N/A,water table,,,,,
D-496-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ball%20pool.svg,#N/A,ball pit,,,,,
D-497-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ball.svg,#N/A,therapy ball,,,,,
D-499-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Fort-7cb7ca9b3a.svg,#N/A,fort,,,,,
D-500-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f4da.svg,#N/A,book,,,,,
D-501-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3b6.svg,#N/A,music,,,,,
E-1038-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/skin.svg,#N/A,skin,,,,,
E-1039-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/chest%20male.svg,#N/A,chest,,,,,
E-1040-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/chest%20male.svg,#N/A,belly button,,,,,
E-1041-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/neck.svg,#N/A,neck ,,,,,
E-1045-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/fart_701_g.svg,#N/A,fart,,,,,
E-1047-1,https://drive.google.com/file/d/1AH10E2tKVnSn0gXeoHH2KLKsvezuuDyj/view?usp=sharing,#N/A,spit,,,,,
E-1048-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/green.svg,#N/A,booger,,,,,
E-1051-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Poop_510_g.svg,#N/A,poop,,,,,
E-1052-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Peeing_596_g.svg,#N/A,pee,,,,,
E-1062-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Surprise_834_g.svg,#N/A,burp,,,,,
E-544-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/cute-creature_146_713718.svg,#N/A,cute,,,,,
E-547-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/spicy.svg,#N/A,spicy,,,,,
E-548-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/salty.svg,#N/A,salty,,,,,
E-549-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/crunchy.svg,#N/A,crunchy,,,,,
E-550-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/crunchy.svg,#N/A,crispy,,,,,
E-552-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f91e.svg,#N/A,lucky,,,,,
E-553-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Money-53f8f53817.svg,#N/A,poor,,,,,
E-554-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Rough-Water_589_30945.svg,#N/A,rough,,,,,
E-556-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/dead_938_22717.svg,#N/A,dead,,,,,
E-557-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f33b.svg,#N/A,alive,,,,,
E-560-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Stop_689_g.svg,#N/A,still,,,,,
E-563-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/great.svg,#N/A,awesome,,,,,
E-565-1,https://d18vdu4p71yql0.cloudfront.net/libraries/icon_archive/trash_empty.png,#N/A,empty,,,,,
E-566-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/sticky.svg,#N/A,sticky,,,,,
E-567-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/point.jpg,#N/A,only,,,,,
E-568-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/point.jpg,#N/A,just,,,,,
E-569-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f574-1f3ff.svg,#N/A,smart,,,,,
E-686-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/fireman_128_g.svg,#N/A,fireman,,,,,
E-687-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Worker-5202cd7884.svg,#N/A,worker,,,,,
E-688-1,https://drive.google.com/file/d/18yKj34b6OoQXJAd6Bi20EmTVUQxp2gl7/view?usp=sharing,#N/A,mailman,,,,,
E-689-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Nurse_405_g.svg,#N/A,nurse,,,,,
E-690-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Dentist_628_709739.svg,#N/A,dentist,,,,,
E-691-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Physical-Therapy_321_g.svg,#N/A,therapist,,,,,
E-692-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Driver-484c5ba58e.svg,#N/A,driver,,,,,
E-694-1,https://drive.google.com/file/d/1yuHkBvPb-SeOr6ARLpxj2snEPxm200P8/view?usp=sharing,#N/A,astronaut,,,,,
E-695-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Delivery%20Man-b456817330.svg,#N/A,garbage man,,,,,
E-696-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/who.svg,#N/A,stranger,,,,,
E-828-1,https://drive.google.com/file/d/1__EZMGAjZDO-gliXCgWatFRCOoKfmoWZ/view?usp=sharing,#N/A,glasses,,,,,
E-853-1,https://drive.google.com/file/d/1lCHIRxu-_t9HID0c538Oz1HVt9qwzOBB/view?usp=sharing,#N/A,mess,,,,,
E-859-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Charger-cable_362_356458.svg,#N/A,charger,,,,,
E-860-1,https://drive.google.com/file/d/12FEeU1Uz-dWXGbReSHajgc4piZy6LOB6/view?usp=sharing,#N/A,cord,,,,,
E-903-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Box_973_443523.svg,#N/A,box,,,,,
E-912-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/jar.svg,#N/A,jar,,,,,
E-915-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Remote-Control_753_597698.svg,#N/A,remote control,,,,,
E-916-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Cutting%20Board-45572d1ca5.svg,#N/A,board,,,,,
A-383-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Noodles-7a37bde3f0.svg,#N/A,noddle,Grain,,,,
A-388-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Cereal_944_g.svg,#N/A,cereal,Grain,,,,
D-384-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Noodles-7a37bde3f0.svg,#N/A,pasta,Grain,,,,
D-386-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/baked%20beans%202.svg,#N/A,bean,Grain,,,,
D-389-1,https://drive.google.com/file/d/1rtMsT3O-qHHwQEcOG14nUzxbyuWH_JJe/view?usp=sharing,#N/A,pancake,Grain,,,,
D-391-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Cereal_944_g.svg,#N/A,oatmeal,Grain,,,,
D-392-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Muffin-b259d0cc75.svg,#N/A,muffin,Grain,,,,
E-609-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/quesadilla_320_g.svg,#N/A,tortilla,Grain,,,,
E-611-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/flour%20plain.svg,#N/A,flour,Grain,,,,
A-747-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Bedroom.png,#N/A,bedroom,Home,,,,
A-748-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Majlis%20(living%20room%20qatari).jpg,#N/A,living room,Home,,,,
A-751-1,https://drive.google.com/file/d/1m4aGVRZrD2yvh5Io0vpWtnXYcpYQDZbC/view?usp=sharing,#N/A,playroom,Home,,,,
E-749-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Garage-9b1f4a8687.svg,#N/A,garage,Home,,,,
E-750-1,https://drive.google.com/file/d/1Xxv52Dik9rSB8G4fTy4cRMU8JwVBJp5b/view?usp=sharing,#N/A,porch,Home,,,,
E-752-1,https://drive.google.com/file/d/1MWlSXHcdokdPpA5YV8m8bVjDYrp0Ag42/view?usp=sharing,#N/A,family room,Home,,,,
E-754-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Stairs-9cf991f49a.svg,#N/A,stair,Home,,,,
E-755-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Upstairs-457be596a3.svg,#N/A,upstairs,,,,,
E-756-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Downstairs-d762c34cc7.svg,#N/A,downstairs,,,,,
E-757-1,https://drive.google.com/file/d/1GK5NujmcZHWFXpPauy4BM9xgnmDBb_q0/view?usp=sharing,#N/A,laundry room,Home,,,,
E-758-1,https://drive.google.com/file/d/1qRq5NrStZ1Erxzxjz_yU4bZQTsOT1kD0/view?usp=sharing,#N/A,basement,Home,,,,
E-759-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/dining%20table.svg,#N/A,dining room,Home,,,,
E-760-1,https://drive.google.com/file/d/1-FXetxmRbZitPKdZqXUfY4VSapeA-qUT/view?usp=sharing,#N/A,yard,Home,,,,
A-967-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/table.svg,#N/A,table,,,,,
E-1002-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/bed-pillow_54_g.svg,#N/A,pillow,,,,,
E-1003-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/blanket.svg,#N/A,blanket,,,,,
E-1004-1,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/bed%20sheet.png,#N/A,sheet,,,,,
E-1005-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/vacuum%20cleaner%201.svg,#N/A,vacuum,,,,,
E-1006-1,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/wash%20clothes%20,%20to.svg",#N/A,washer,,,,,
E-1007-1,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/dry%20hair%20,%20to.svg",#N/A,dryer,,,,,
E-1008-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Hair-Dryer_694_136273.svg,#N/A,hair dryer,,,,,
E-1011-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/mop.svg,#N/A,mop,,,,,
E-1012-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/recycle%20bin.svg,#N/A,recycling bin,,,,,
E-1013-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/handle%20bars.svg,#N/A,handle,,,,,
E-1014-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/curtains.svg,#N/A,curtain,,,,,
E-1015-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/blind%202.svg,#N/A,blind,,,,,
E-1016-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/fireplace.svg,#N/A,fireplace,,,,,
E-1017-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/hose.svg,#N/A,hose,,,,,
E-1018-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Fence_659_g.svg,#N/A,fence,,,,,
E-1019-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/beanbag.svg,#N/A,bean bag,,,,,
E-969-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/dresser.svg,#N/A,dresser,,,,,
E-970-1,https://drive.google.com/file/d/1Gn3E7L6MNeLou0qsL4dpiljl9ICNRXeX/view?usp=sharing,#N/A,closet,,,,,
E-975-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ceiling.svg,#N/A,ceiling,,,,,
E-976-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ceiling.svg,#N/A,wall,,,,,
E-977-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/floor.svg,#N/A,floor,,,,,
E-978-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/desk.svg,#N/A,desk,,,,,
E-979-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/fridge.svg,#N/A,fridge,,,,,
E-980-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/fridge.svg,#N/A,freezer,,,,,
E-981-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/cooking-range_716_g.svg,#N/A,stove,,,,,
E-982-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/cooking-range_716_g.svg,#N/A,oven,,,,,
E-983-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f6b0.svg,#N/A,faucet,,,,,
E-984-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Microwave_355_g.svg,#N/A,microwave,,,,,
E-985-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Toaster-9e63d84e2b.svg,#N/A,toaster,,,,,
E-986-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Blender-7a22f3cb89.svg,#N/A,blender,,,,,
E-987-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f5c4.svg,#N/A,cabinet,,,,,
E-988-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f5c4.svg,#N/A,drawer,,,,,
E-989-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f5c4.svg,#N/A,shelf,,,,,
E-992-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Tablet_428_g.svg,#N/A,iPad,,,,,
E-996-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Fan-4b5e94d040.svg,#N/A,fan,,,,,
E-997-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2668.svg,#N/A,heater,,,,,
A-1053-1,https://drive.google.com/file/d/1rInRK2RRnF6BAyA_hpJAMjowf-kR6Tzm/view?usp=sharing,#N/A,boo-boo,Hurt,,,,
